normalized_address,lat,lng,quality,source,resolved_at
"6584 HWY 90, MILTON, 32570",30.620558657913,-87.048355247265,Exact/R,census,2026-09-03T22:59:10.736Z
"6584 SUPERIOR AVE, SARASOTA, 34231",27.260326842078,-82.515625774079,Exact/R,census,2026-09-03T22:59:10.736Z
"6585 126 AVE N, LARGO, 33773",27.8870206,-82.7283065,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"6585 US 98 W, SANTA ROSA BEACH, 32459",30.375391472515,-86.286640366765,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"6587 GATEWAY AVE, SARASOTA, 34231",27.260312547892,-82.516353814562,Exact/L,census,2026-09-03T22:59:10.736Z
"6588 N STATE RD 7 UNIT B116, COCONUT CREEK, 33073",26.310651142238,-80.20205934434,Non_Exact/L,census,2026-09-02T23:42:22.837Z
"6588 UNIVERSITY PKWY UNIT 100, SARASOTA, 34240",27.386323032627,-82.427070459129,Exact/R,census,2026-09-03T22:59:10.736Z
"6589 S TAMIAMI TRL, SARASOTA, 34231",27.258944650684,-82.521042006629,Exact/R,census,2026-09-03T22:59:10.736Z
"659 KRISTINE WAY STE 106, THE VILLAGES, 34785",28.824113167429,-81.965625101476,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"659 W BRANDON BLVD, BRANDON, 33511",27.937674530523,-82.293591621872,Exact/L,census,2026-09-03T22:59:10.736Z
"6590 PARK BLVD, PINELLAS PARK, 33781",27.83909864618,-82.727396518755,Exact/L,census,2026-09-03T22:59:10.736Z
"6590 S KANNER HWY, STUART, 34997",27.125355677829,-80.252288263915,Exact/L,census,2026-09-03T22:59:10.736Z
"6590 W ATLANTIC BLVD, MARGATE, 33063",26.235180901693,-80.213229609397,Exact/R,census,2026-09-02T23:42:22.837Z
"6591 SR 70 EAST, BRADENTON, 34203",27.446184085174,-82.476712847465,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"6592 SUPERIOR AVE, SARASOTA, 34231",27.260231828579,-82.515625371482,Exact/R,census,2026-09-03T22:59:10.736Z
"6592 W ATLANTIC AVE, DELRAY BEACH, 33446",26.453723650173,-80.148482170094,Exact/R,census,2026-08-24T03:02:29.698Z
"6593 S TAMIAMI TRL, SARASOTA, 34231",27.258942944069,-82.521040394826,Exact/R,census,2026-09-03T22:59:10.736Z
"6594 LANTANA RD, LAKE WORTH, 33467",26.589638647227,-80.149479966874,Exact/L,census,2026-08-24T03:02:29.698Z
"6595 FLORIDA AVE S, LAKELAND, 33813",27.946866808419,-81.972066270882,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"6595 GULF BLVD, ST PETE BCH, 33706",27.736478988044,-82.747588622814,Exact/R,census,2026-09-03T22:59:10.736Z
"6595 N W ST, PENSACOLA, 32505",30.484718889301,-87.260190116763,Exact/R,census,2026-09-03T22:59:10.736Z
"6595 PARK BLVD, PINELLAS PARK, 33781",27.839221156763,-82.728337140109,Exact/R,census,2026-09-03T22:59:10.736Z
"6596 N US HWY 41, APOLLO BEACH, 33572",27.773723882444,-82.389111249758,Exact/L,census,2026-09-03T22:59:10.736Z
"6599 NW 74 AVE, MIAMI, 33166",25.833398182414,-80.317913800019,Exact/R,census,2026-09-02T23:42:22.837Z
"66 & 70 HYPOLITA ST, SAINT AUGUSTINE, 32084",29.894713872092,-81.313949564034,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"66 E PINE ST, ORLANDO, 32801",28.541259361142,-81.377769147105,Exact/R,census,2026-09-03T22:59:10.736Z
"66 INDIAN TRCE, WESTON, 33326",26.131625440184,-80.4015633506,Exact/R,census,2026-09-02T23:42:22.837Z
"66 MAIN ST UNITS 1&2, ROSEMARY BEACH, 32461",30.27923572435,-86.016688123204,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"66 MAIN ST, ROSEMARY BEACH, 32461",30.27923572435,-86.016688123204,Exact/R,census,2026-09-03T22:59:10.736Z
"66 NW 22 ST, MIAMI, 33127",25.798015628095,-80.1964721527,Exact/L,census,2026-09-02T23:42:22.837Z
"66 ORLANDO AVE, COCOA BEACH, 32931",28.3172177,-80.6104131,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"66 S ORLANDO AVE, COCOA BEACH, 32931",28.317253375632,-80.610148372176,Exact/R,census,2026-09-03T22:59:10.736Z
"66 TAMIAMI TRAIL N, OSPREY, 34229",27.19740308225,-82.490154114615,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"66 US HWY 90 E, DEFUNIAK SPRINGS, 32433",30.7213424,-86.1195546,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"66 VIA MIZNER, PALM BEACH, 33480",26.7016135,-80.0402877,google:ROOFTOP,google,2026-08-24T12:15:59.167Z
"660 ALDERMAN RD, PALM HARBOR, 34683",28.09351850519,-82.770829330671,Exact/L,census,2026-09-03T22:59:10.736Z
"660 BALDWIN AVE, DEFUNIAK SPRINGS, 32433",30.720184367115,-86.112211243091,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"660 BALDWIN AVE, DEFUNIAK SPRINGS, 32435",30.720184367115,-86.112211243091,Exact/R,census,2026-09-03T22:59:10.736Z
"660 CENTRAL AVE, SAINT PETERSBURG, 33701",27.771119453985,-82.642626054256,Exact/L,census,2026-09-03T22:59:10.736Z
"660 COMMERCE CENTER DR 155, JACKSONVILLE, 32225",30.336829651257,-81.549267718641,Exact/L,census,2026-09-03T22:59:10.736Z
"660 COMMERCE CENTER DR UNIT 140, JACKSONVILLE, 32225",30.336829651257,-81.549267718641,Exact/L,census,2026-09-03T22:59:10.736Z
"660 E ALFRED DR, LAKE ALFRED, 33850",28.095609733701,-81.719793938356,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"660 E EAU GALLIE BLVD STE 102, INDIAN HARBOUR, 32937",28.138687029911,-80.58977128888,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"660 E EAU GALLIE BLVD STE 103, INDIAN HARBOUR BEACH, 32903",28.138687029911,-80.58977128888,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"660 EAST ALFRED DR, LAKE ALFRED, 33850",28.095609733701,-81.719793938356,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"660 KRISTINE WAY, WILDWOOD, 34785",28.8235216,-81.9655708,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"660 LINTON BLVD, DELRAY BEACH, 33444",26.439640005636,-80.079797988558,Exact/L,census,2026-08-24T03:02:29.698Z
"660 N STATE RD 7 UNIT 15, PLANTATION, 33317",26.12943,-80.201769,google:ROOFTOP,google,2026-09-03T13:08:21.175Z
"660 OCEAN DRIVE, MIAMI BEACH, 33139",25.776299100385,-80.131607232805,Exact/L,census,2026-09-02T23:42:22.837Z
"660 TUCKER LANE, COCOA, 32922",28.351878275725,-80.790221278062,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"660 TUCKER LANE, COCOA, 32926",28.351878275725,-80.790221278062,Exact/R,census,2026-09-03T22:59:10.736Z
"660 TUCKER LN, COCOA, 32926",28.351878275725,-80.790221278062,Exact/R,census,2026-09-03T22:59:10.736Z
"660 W 4 AVE, TALLAHASSEE, 32303",30.453693586799,-84.292449014223,Exact/R,census,2026-09-03T22:59:10.736Z
"660 W BRANDON BLVD, BRANDON, 33511",27.937789121887,-82.293374658607,Exact/R,census,2026-09-03T22:59:10.736Z
"660 W HILLSBORO BLVD, DEERFIELD BEACH, 33441",26.318248059481,-80.111436294094,Exact/R,census,2026-09-02T23:42:22.837Z
"660 WASHINGTON AVE, MIAMI BEACH, 33139",25.776601730493,-80.133762218373,Exact/L,census,2026-09-02T23:42:22.837Z
"660 WEST HALLANDALE BEACH BLVD, HALLANDALE BEACH, 33009",25.985498730742,-80.154469199796,Exact/R,census,2026-09-02T23:42:22.837Z
"6600 BISCAYNE BLVD, MIAMI, 33138",25.836584146662,-80.184236086508,Exact/R,census,2026-09-02T23:42:22.837Z
"6600 CONGRESS AVE, BOCA RATON, 33487",26.404537019756,-80.102366331768,Exact/R,census,2026-08-24T03:02:29.698Z
"6600 DISCOVERY COVE WAY, ORLANDO, 32821",28.4054555,-81.46146879999999,google:RANGE_INTERPOLATED,google,2026-09-04T01:08:56.076Z
"6600 HIGH RIDGE RD, BOYNTON BEACH, 33426",26.5583856,-80.07446879999999,google:ROOFTOP,google,2026-08-24T12:15:59.167Z
"6600 N GULF DR, HOLMES BEACH, 34217",27.512198589302,-82.721665090765,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"6600 N MARINA WAY, STUART, 34996",27.1845585,-80.16297399999999,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"6600 NW 14 ST BAY 5, PLANTATION, 33313",26.142579925574,-80.237306621817,Exact/R,census,2026-09-02T23:42:22.837Z
"6600 RIVER CLUB BLVD, BRADENTON, 34202",27.423257575498,-82.433073167255,Exact/R,census,2026-09-03T22:59:10.736Z
"6600 S TAMIAMI TRL, SARASOTA, 34231",27.258934953778,-82.52145836561,Exact/R,census,2026-09-03T22:59:10.736Z
"6600 SR 64 E, BRADENTON, 34208",27.491954474254,-82.478966510411,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"6600 STIRLING RD, HOLLYWOOD, 33024",26.046162949573,-80.221340576483,Exact/R,census,2026-09-02T23:42:22.837Z
"6600 SW 57 AVE D109B, MIAMI, 33143",25.709846783979,-80.285676286242,Non_Exact/R,census,2026-09-02T23:42:22.837Z
"6600 ULMERTON RD, LARGO, 33771",,,google:GEOMETRIC_CENTER-too-coarse,google,2026-09-04T01:08:56.076Z
"6601 ADVENTURE WAY, ORLANDO, 32819",28.468335327861,-81.472091002196,Exact/L,census,2026-09-03T22:59:10.736Z
"6601 EXECUTIVE PARK COURT N, JACKSONVILLE, 32216",30.254529589101,-81.602678498548,Exact/R,census,2026-09-03T22:59:10.736Z
"6601 HANLEY RD, TAMPA, 33634",28.007896723019,-82.56255239786,Exact/R,census,2026-09-03T22:59:10.736Z
"6601 LYONS RD STE C14, COCONUT CREEK, 33073",26.310463314654,-80.18649551749,Exact/L,census,2026-09-02T23:42:22.837Z
"6601 MAHAN DR, TALLAHASSEE, 32308",30.481460546056,-84.168462517201,Exact/R,census,2026-09-03T22:59:10.736Z
"6601 N DAVIS HIGHWAY, PENSACOLA, 32504",30.492792753805,-87.22325573091,Exact/L,census,2026-09-03T22:59:10.736Z
"6601 N ORANGE BLOSSOM TRAIL, MOUNT DORA, 32757",28.778267389815,-81.624247033629,Exact/R,census,2026-09-03T22:59:10.736Z
"6601 OLD WINTER GARDEN RD 105, ORLANDO, 32835",28.538831162355,-81.472763341944,Exact/R,census,2026-09-03T22:59:10.736Z
"6601 OLD WINTER GARDEN RD STE 106, ORLANDO, 32835",28.538831162355,-81.472763341944,Exact/R,census,2026-09-03T22:59:10.736Z
"6601 OLD WINTER GARDEN RD, ORLANDO, 32835",28.538831162355,-81.472763341944,Exact/R,census,2026-09-03T22:59:10.736Z
"6601 SW 57 AVENUE, CORAL GABLES, 33146",25.709622422987,-80.285529442401,Non_Exact/L,census,2026-09-02T23:42:22.837Z
"6602 COLLLINS AVE, MIAMI BEACH, 33141",25.849624950049,-80.120361641266,Non_Exact/L,census,2026-09-02T23:42:22.837Z
"6602 DREWRY'S BLUFF, BRADENTON, 34203",27.440328225534,-82.477247752877,Exact/R,census,2026-09-03T22:59:10.736Z
"6602 DREWRYS BLUFF, BRADENTON, 34203",27.440328225534,-82.477247752877,Exact/R,census,2026-09-03T22:59:10.736Z
"6602 HANLEY RD, TAMPA, 33634",28.007915765024,-82.562681863172,Exact/L,census,2026-09-03T22:59:10.736Z
"6602 OLD WINTER GARDEN RD, ORLANDO, 32835",28.538720533487,-81.472808983687,Exact/L,census,2026-09-03T22:59:10.736Z
"6602 RIDGE RD, PORT RICHEY, 34668",28.280556458577,-82.705064033162,Exact/L,census,2026-09-03T22:59:10.736Z
"6603 S DIXIE HWY, MIAMI, 33143",25.695607563478,-80.300071599899,Exact/L,census,2026-09-02T23:42:22.837Z
"6604 GATEWAY AVE, SARASOTA, 34231",27.260098536313,-82.516482233555,Exact/R,census,2026-09-03T22:59:10.736Z
"6604 HYPOLUXO RD, LAKE WORTH, 33467",26.572509108294,-80.149319941002,Exact/R,census,2026-08-24T03:02:29.698Z
"6604 MASSACHUSETTS AVE, NEW PORT RICHEY, 34653",28.258596573254,-82.705814415864,Exact/R,census,2026-09-03T22:59:10.736Z
"6604 N DAVIS HWY, PENSACOLA, 32504",30.492803269992,-87.223109010058,Exact/R,census,2026-09-03T22:59:10.736Z
"6605 MARTIN LUTHER KING JR BLVD, TAMPA, 33619",27.981482461162,-82.381504221952,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"6606 COLLINS AVE, MIAMI BEACH, 33141",25.849663364093,-80.120362527743,Exact/L,census,2026-09-02T23:42:22.837Z
"6606 GALL BLVD, ZEPHYRHILLS, 33542",28.2534668,-82.1868705,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"6606 N ORANGE BLOSSOM TRL, ORLANDO, 32810",28.615052890493,-81.435937764508,Exact/L,census,2026-09-03T22:59:10.736Z
"6606 S TAMIAMI TRL, SARASOTA, 34231",27.258861307893,-82.521384011598,Exact/R,census,2026-09-03T22:59:10.736Z
"6607 N FLORIDA AVE, TAMPA, 33604",28.007632258322,-82.459424943446,Exact/R,census,2026-09-03T22:59:10.736Z
"6607 S SEMORAN BLVD 108, ORLANDO, 32822",28.468794652722,-81.309905019266,Exact/L,census,2026-09-03T22:59:10.736Z
"6607 S SEMORAN BLVD STE 101, ORLANDO, 32822",28.468794652722,-81.309905019266,Exact/L,census,2026-09-03T22:59:10.736Z
"6607 S SEMORAN BLVD STE 106, ORLANDO, 32822",28.468794652722,-81.309905019266,Exact/L,census,2026-09-03T22:59:10.736Z
"6607 SEMORAN BLVD STE 103, ORLANDO, 32822",28.468794652722,-81.309905019266,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"6607 SEMORAN BLVD, ORLANDO, 32822",28.468794652722,-81.309905019266,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"6607 W COLONIAL DR, ORLANDO, 32818",28.552209041013,-81.47201808142,Exact/R,census,2026-09-03T22:59:10.736Z
"6608 HYPOLUXO RD, LAKE WORTH, 33467",26.572507384637,-80.149442751758,Exact/R,census,2026-08-24T03:02:29.698Z
"6608 MOBILE HIGHWAY, PENSACOLA, 32526",30.472595524659,-87.306518696737,Exact/R,census,2026-09-03T22:59:10.736Z
"6608 UNIVERSITY PKWY, SARASOTA, 34240",27.386325667694,-82.42559907632,Exact/R,census,2026-09-03T22:59:10.736Z
"6608 US HWY 19, NEW PORT RICHEY, 34652",28.253564144907,-82.727612481149,Exact/L,census,2026-09-03T22:59:10.736Z
"6609 LA JOLLA ST, ORLANDO, 32818",28.54941598756,-81.472348362785,Exact/R,census,2026-09-03T22:59:10.736Z
"6609 SUPERIOR AVE, SARASOTA, 34231",27.260042233197,-82.515495657507,Exact/L,census,2026-09-03T22:59:10.736Z
"661 40 ST S, ST PETERSBURG, 33711",27.763694616028,-82.68760967699,Exact/R,census,2026-09-03T22:59:10.736Z
"661 40TH ST S, ST PETERSBURG, 33711",27.763694616028,-82.68760967699,Exact/R,census,2026-09-03T22:59:10.736Z
"661 40TH ST, ST PETERSBURG, 33711",27.763694616028,-82.68760967699,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"661 BLANDING 514, ORANGE PARK, 32073",30.149609603213,-81.75407076112,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"661 BLANDING BLVD STE 509, ORANGE PARK, 32073",30.149609603213,-81.75407076112,Exact/L,census,2026-09-03T22:59:10.736Z
"661 BLANDING BLVD, ORANGE PARK, 32073",30.149609603213,-81.75407076112,Exact/L,census,2026-09-03T22:59:10.736Z
"661 BRICKELL KEY DRIVE, MIAMI, 33131",25.766911797053,-80.185166611189,Exact/R,census,2026-09-02T23:42:22.837Z
"661 BRIDGE ST, LABELLE, 33935",26.752096500384,-81.437216067768,Exact/R,census,2026-09-03T22:59:10.736Z
"661 CENTRAL AVE UNIT A, ST PETERSBURG, 33701",27.771231872723,-82.642791057129,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"661 E HATHAWAY AVE, BRONSON, 32621",29.443546066547,-82.633099247601,Exact/R,census,2026-09-03T22:59:10.736Z
"661 NW 53 ST, BOCA RATON, 33487",26.396392613149,-80.09638721544,Exact/L,census,2026-08-24T03:02:29.698Z
"661 NW 74TH AVE, PLANTATION, 33317",26.130819927751,-80.246830068377,Exact/L,census,2026-09-02T23:42:22.837Z
"661 S TAMIAMI TRL, VENICE, 34285",27.088181464235,-82.442780901742,Exact/R,census,2026-09-03T22:59:10.736Z
"661 US HIGHWY 1, NORTH PALM BEACH, 33408",26.815799703593,-80.05766809011,Exact/L,census,2026-08-24T03:02:29.698Z
"661 W SUNRISE BLVD, FORT LAUDERDALE, 33311",26.136783342564,-80.150590794198,Exact/L,census,2026-09-02T23:42:22.837Z
"6610 N MAIN STREET, JACKSONVILLE, 32208",30.379856409618,-81.650416484693,Exact/L,census,2026-09-03T22:59:10.736Z
"6611 ORION DR UNIT 106, FORT MYERS, 33912",26.545184744888,-81.847914431967,Exact/L,census,2026-09-03T22:59:10.736Z
"6611 ORION DRIVE, FORT MYERS, 33912",26.545184744888,-81.847914431967,Exact/L,census,2026-09-03T22:59:10.736Z
"6611 S DIXIE HWY, WEST PALM BEACH, 33405",26.65641996065,-80.056024373805,Exact/R,census,2026-08-24T03:02:29.698Z
"6611 TAFT ST, HOLLYWOOD, 33024",26.024635099368,-80.220921673465,Exact/R,census,2026-09-02T23:42:22.837Z
"6611 W COLONIAL DR, ORLANDO, 32818",28.55220875452,-81.472057044694,Exact/R,census,2026-09-03T22:59:10.736Z
"6611 W NEWBERRY RD, GAINESVILLE, 32605",29.654451129065,-82.569459937668,Exact/R,census,2026-09-03T22:59:10.736Z
"6612 GEORGIA AVE, WEST PALM BEACH, 33405",26.65617390211,-80.05898126366,Exact/L,census,2026-08-24T03:02:29.698Z
"6612 W GULF TO LAKE HWY, CRYSTAL RIVER, 34429",28.888595067381,-82.546006268329,Exact/L,census,2026-09-03T22:59:10.736Z
"6613 W BOYNTON BEACH BLVD, BOYNTON BEACH, 33437",26.528192551342,-80.149088818745,Exact/L,census,2026-08-24T03:02:29.698Z
"6614 OLD WINTER GARDEN RD, ORLANDO, 32835",28.538739492866,-81.472990361682,Exact/L,census,2026-09-03T22:59:10.736Z
"6614 RIDGE RD, PORT RICHEY, 34668",28.28055645857,-82.704828101303,Exact/L,census,2026-09-03T22:59:10.736Z
"6615 MAHAN DR STE 102, TALLAHASSEE, 32308",30.481568548339,-84.168168896325,Exact/R,census,2026-09-03T22:59:10.736Z
"6615 MAHAN DR STE 108, TALLAHASSEE, 32308",30.481568548339,-84.168168896325,Exact/R,census,2026-09-03T22:59:10.736Z
"6615 N ATLANTIC AVE STE 3, CAPE CANAVERAL, 32920",28.376984854247,-80.605653277228,Exact/L,census,2026-09-03T22:59:10.736Z
"6616 COLLINS AVE, MIAMI BEACH, 33141",25.849759399203,-80.120364743935,Exact/L,census,2026-09-02T23:42:22.837Z
"6616 GATEWAY AVE, SARASOTA, 34231",27.259956017679,-82.516481906682,Exact/R,census,2026-09-03T22:59:10.736Z
"6616 SUPERIOR AVE, SARASOTA, 34231",27.259946788078,-82.515624163692,Exact/R,census,2026-09-03T22:59:10.736Z
"6617 N NEBRASKA AVE, TAMPA, 33604",28.007221747283,-82.451235702753,Exact/R,census,2026-09-03T22:59:10.736Z
"6617 N SOCRUM LOOP RD, LAKELAND, 33809",28.127523952374,-81.946401953859,Exact/R,census,2026-09-03T22:59:10.736Z
"6617 NEBRASKA AVE, TAMPA, 33604",28.007221747283,-82.451235702753,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"6618 N NEBRASKA AVE, TAMPA, 33604",28.00723832705,-82.451365493976,Exact/L,census,2026-09-03T22:59:10.736Z
"6618 OLD WINTER GARDEN RD, ORLANDO, 32835",28.538745812658,-81.473050821013,Exact/L,census,2026-09-03T22:59:10.736Z
"6619 W BOYNTON BEACH BLVD, BOYNTON BEACH, 33437",26.528193074965,-80.149181892254,Exact/L,census,2026-08-24T03:02:29.698Z
"662 150TH AVENUE, MADEIRA BEACH, 33708",27.8100149,-82.7932857,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"662 CENTRAL AVE, ST PETERSBURG, 33701",27.771119085021,-82.642653911098,Exact/L,census,2026-09-03T22:59:10.736Z
"662 MAIN ST, DUNEDIN, 34698",28.01523301378,-82.782653937366,Exact/L,census,2026-09-03T22:59:10.736Z
"662 SE BECKER RD, PORT ST LUCIE, 34984",27.210597977291,-80.328293837286,Exact/L,census,2026-09-03T22:59:10.736Z
"6620 4 ST N, ST PETE, 33702",27.832943606088,-82.638736721513,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"6620 4TH ST N, ST PETE, 33702",27.832943606088,-82.638736721513,Non_Exact/L,census,2026-09-03T22:59:10.736Z
"6620 OLD WINTER GARDEN RD, ORLANDO, 32835",28.538748972555,-81.473081050679,Exact/L,census,2026-09-03T22:59:10.736Z
"6620 PARKSIDE DR, PARKLAND, 33067",26.315002456083,-80.222529751885,Exact/R,census,2026-09-02T23:42:22.837Z
"6620 SW 57 AVE BLDG E 113, SOUTH MIAMI, 33143",25.709800142518,-80.285672277993,Non_Exact/R,census,2026-09-02T23:42:22.837Z
"6620 W 2ND COURT, HIALEAH, 33012",25.88277919879,-80.288960462772,Exact/L,census,2026-09-02T23:42:22.837Z
"6621 MIDNIGHT PASS RD, SARASOTA, 34242",27.249672165766,-82.533542128767,Exact/L,census,2026-09-03T22:59:10.736Z
"6621 RIVERSIDE DR, YANKEETOWN, 34498",29.026678939774,-82.72000608024,Exact/L,census,2026-09-03T22:59:10.736Z
"6622 EAGLE WATCH DR STE 565, ORLANDO, 32822",28.4670753,-81.3054062,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"6622 EAGLE WATCH DR UNIT 555, ORLANDO, 32822",28.4669636,-81.30543469999999,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"6622 EAGLE WATCH DR UNIT 575, ORLANDO, 32822",28.4670753,-81.3054062,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"6622 EAGLE WATCH DR, ORLANDO, 32822",28.4670753,-81.3054062,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"6622 STIRLING RD, HOLLYWOOD, 33024",26.046159215358,-80.221671895814,Exact/R,census,2026-09-02T23:42:22.837Z
"6625 ARGYLE FOREST BLVD STE 3, JACKSONVILLE, 32244",30.192064007727,-81.751169866284,Exact/R,census,2026-09-03T22:59:10.736Z
"6625 ARGYLE FOREST BLVD SUITE 3, JACKSONVILLE, 32244",30.192064007727,-81.751169866284,Exact/R,census,2026-09-03T22:59:10.736Z
"6625 ARGYLE FORREST BLVD UNIT 8, JACKSONVILLE, 32244",30.192064007727,-81.751169866284,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"6625 CAROLINE ST, MILTON, 32570",30.620931097688,-87.046892701053,Exact/R,census,2026-09-03T22:59:10.736Z
"6625 EAST COUNTY HWY 30A, WATERSOUND, 32461",30.307054909066,-86.0768698645,Exact/R,census,2026-09-03T22:59:10.736Z
"6625 FOREST CITY RD, ORLANDO, 32810",28.61675014919,-81.414741778902,Exact/R,census,2026-09-03T22:59:10.736Z
"6625 MAHAN DR, TALLAHASSEE, 32308",30.481648641959,-84.167961987799,Exact/R,census,2026-09-03T22:59:10.736Z
"6625 S DIXIE HWY, MIAMI, 33143",25.696408327897,-80.299142316336,Exact/L,census,2026-09-02T23:42:22.837Z
"6625 SOUTH FLORIDA AVE, LAKELAND, 33813",27.946614734148,-81.972174837528,Exact/R,census,2026-09-03T22:59:10.736Z
"6627 PEMBROKE RD, PEMBROKE PINES, 33023",25.995334124358,-80.220600675809,Exact/R,census,2026-09-02T23:42:22.837Z
"6627 UNIVERSITY BLVD, WINTER PARK, 32792",28.597540018687,-81.297167832329,Exact/L,census,2026-09-03T22:59:10.736Z
"663 RAILROAD SQ, TALLAHASSEE, 32310",30.432884,-84.291021,google:ROOFTOP,google,2026-09-04T01:08:56.076Z
"663 S NOVA RD, ORMOND BEACH, 32174",29.264438760977,-81.077451151074,Exact/L,census,2026-09-03T22:59:10.736Z
"663 W 23 ST, PANAMA CITY, 32405",30.189695171453,-85.671484743795,Exact/L,census,2026-09-03T22:59:10.736Z
"6630 BEACH BLVD STE 2, JACKSONVILLE, 32216",30.290105445913,-81.592198583852,Exact/R,census,2026-09-03T22:59:10.736Z
"6630 CENTRAL AVE, ST PETERSBURG, 33707",27.770752812286,-82.728911800783,Exact/L,census,2026-09-03T22:59:10.736Z
"6630 COLONNADE AVE, MELBOURNE, 32940",28.241755989413,-80.728474938925,Exact/R,census,2026-09-03T22:59:10.736Z
"6630 GATEWAY AVE, SARASOTA, 34231",27.25978974594,-82.51648152533,Exact/R,census,2026-09-03T22:59:10.736Z
"6630 N ST RD 7, COCONUT CREEK, 33073",26.311151256222,-80.202069788967,Non_Exact/L,census,2026-09-02T23:42:22.837Z
"6630 S FEDERAL HIGHWAY, PT ST LUCIE, 34952",27.3445463,-80.3254664,google:RANGE_INTERPOLATED,google,2026-09-04T01:08:56.076Z
"6631 DUDLEY DR, NAPLES, 34105",26.210698533102,-81.742141764053,Exact/L,census,2026-09-03T22:59:10.736Z
"6631 MALONEY AVE, KEY WEST, 33040",24.571169331967,-81.734238923295,Exact/R,census,2026-09-03T22:59:10.736Z
"6631 MALONEY AVENUE FRNT, KEY WEST, 33040",24.571169331967,-81.734238923295,Non_Exact/R,census,2026-09-03T22:59:10.736Z
"6631 MIDNIGHT PASS RD, SARASOTA, 34242",27.249592584108,-82.533472117063,Exact/L,census,2026-09-03T22:59:10.736Z
"6631 ORION DR 107, FORT MYERS, 33912",26.545186388695,-81.847691695392,Exact/L,census,2026-09-03T22:59:10.736Z
"6631 ORION DR STE 109, FORT MYERS, 33912",26.545186388695,-81.847691695392,Exact/L,census,2026-09-03T22:59:10.736Z
